,0,1,2,3,4,5,6,7,8,9
2023-01-09 to 2023-01-22,129.42657470703125,130.0033416748047,132.74803161621094,132.66845703125,134.0109405517578,135.18438720703125,134.4584503173828,134.5181121826172,137.10365295410156,
2023-01-10 to 2023-01-23,130.0033416748047,132.74803161621094,132.66845703125,134.0109405517578,135.18438720703125,134.4584503173828,134.5181121826172,137.10365295410156,140.32565307617188,
2023-01-11 to 2023-01-24,132.74803161621094,132.66845703125,134.0109405517578,135.18438720703125,134.4584503173828,134.5181121826172,137.10365295410156,140.32565307617188,141.73776245117188,
2023-01-12 to 2023-01-25,132.66845703125,134.0109405517578,135.18438720703125,134.4584503173828,134.5181121826172,137.10365295410156,140.32565307617188,141.73776245117188,141.07147216796875,
2023-01-13 to 2023-01-26,134.0109405517578,135.18438720703125,134.4584503173828,134.5181121826172,137.10365295410156,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,
2023-01-14 to 2023-01-27,135.18438720703125,134.4584503173828,134.5181121826172,137.10365295410156,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,
2023-01-15 to 2023-01-28,135.18438720703125,134.4584503173828,134.5181121826172,137.10365295410156,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,
2023-01-16 to 2023-01-29,135.18438720703125,134.4584503173828,134.5181121826172,137.10365295410156,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,
2023-01-17 to 2023-01-30,135.18438720703125,134.4584503173828,134.5181121826172,137.10365295410156,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,142.20513916015625
2023-01-18 to 2023-01-31,134.4584503173828,134.5181121826172,137.10365295410156,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,142.20513916015625,143.4879608154297
2023-01-19 to 2023-02-01,134.5181121826172,137.10365295410156,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,142.20513916015625,143.4879608154297,144.6216278076172
2023-01-20 to 2023-02-02,137.10365295410156,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594
2023-01-21 to 2023-02-03,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344
2023-01-22 to 2023-02-04,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344
2023-01-23 to 2023-02-05,140.32565307617188,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344
2023-01-24 to 2023-02-06,141.73776245117188,141.07147216796875,143.15982055664062,145.1188507080078,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344,150.88661193847656
2023-01-25 to 2023-02-07,141.07147216796875,143.15982055664062,145.1188507080078,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344,150.88661193847656,153.79037475585938
2023-01-26 to 2023-02-08,143.15982055664062,145.1188507080078,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344,150.88661193847656,153.79037475585938,151.07554626464844
2023-01-27 to 2023-02-09,145.1188507080078,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062
2023-01-28 to 2023-02-10,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094
2023-01-29 to 2023-02-11,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094
2023-01-30 to 2023-02-12,142.20513916015625,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094
2023-01-31 to 2023-02-13,143.4879608154297,144.6216278076172,149.98167419433594,153.64122009277344,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094,153.2284393310547
2023-02-01 to 2023-02-14,144.6216278076172,149.98167419433594,153.64122009277344,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094,153.2284393310547,152.5810546875
2023-02-02 to 2023-02-15,149.98167419433594,153.64122009277344,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094,153.2284393310547,152.5810546875,154.7024383544922
2023-02-03 to 2023-02-16,153.64122009277344,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156
2023-02-04 to 2023-02-17,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438
2023-02-05 to 2023-02-18,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438
2023-02-06 to 2023-02-19,150.88661193847656,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438
2023-02-07 to 2023-02-20,153.79037475585938,151.07554626464844,150.03140258789062,150.39988708496094,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438,
2023-02-08 to 2023-02-21,151.07554626464844,150.03140258789062,150.39988708496094,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438,147.880126953125,
2023-02-09 to 2023-02-22,150.03140258789062,150.39988708496094,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438,147.880126953125,148.3083953857422,
2023-02-10 to 2023-02-23,150.39988708496094,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438,147.880126953125,148.3083953857422,148.79641723632812,
2023-02-11 to 2023-02-24,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,
2023-02-12 to 2023-02-25,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,
2023-02-13 to 2023-02-26,153.2284393310547,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,
2023-02-14 to 2023-02-27,152.5810546875,154.7024383544922,153.08900451660156,151.93368530273438,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,147.32237243652344,
2023-02-15 to 2023-02-28,154.7024383544922,153.08900451660156,151.93368530273438,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,147.32237243652344,146.81443786621094,
2023-02-16 to 2023-03-01,153.08900451660156,151.93368530273438,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,147.32237243652344,146.81443786621094,144.72293090820312,
2023-02-17 to 2023-03-02,151.93368530273438,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,
2023-02-18 to 2023-03-03,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,
2023-02-19 to 2023-03-04,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,
2023-02-20 to 2023-03-05,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,
2023-02-21 to 2023-03-06,147.880126953125,148.3083953857422,148.79641723632812,146.11729431152344,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,153.20852661132812
2023-02-22 to 2023-03-07,148.3083953857422,148.79641723632812,146.11729431152344,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,153.20852661132812,150.98751831054688
2023-02-23 to 2023-03-08,148.79641723632812,146.11729431152344,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,153.20852661132812,150.98751831054688,152.2523956298828
2023-02-24 to 2023-03-09,146.11729431152344,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062
2023-02-25 to 2023-03-10,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156
2023-02-26 to 2023-03-11,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156
2023-02-27 to 2023-03-12,147.32237243652344,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156
2023-02-28 to 2023-03-13,146.81443786621094,144.72293090820312,145.32052612304688,150.41983032226562,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156,149.86207580566406
2023-03-01 to 2023-03-14,144.72293090820312,145.32052612304688,150.41983032226562,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156,149.86207580566406,151.97352600097656
2023-03-02 to 2023-03-15,145.32052612304688,150.41983032226562,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156,149.86207580566406,151.97352600097656,152.37191772460938
2023-03-03 to 2023-03-16,150.41983032226562,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156
2023-03-04 to 2023-03-17,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875
2023-03-05 to 2023-03-18,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875
2023-03-06 to 2023-03-19,153.20852661132812,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875
2023-03-07 to 2023-03-20,150.98751831054688,152.2523956298828,149.98159790039062,147.90003967285156,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875,156.7640838623047
2023-03-08 to 2023-03-21,152.2523956298828,149.98159790039062,147.90003967285156,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875,156.7640838623047,158.63650512695312
2023-03-09 to 2023-03-22,149.98159790039062,147.90003967285156,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875,156.7640838623047,158.63650512695312,157.19236755371094
2023-03-10 to 2023-03-23,147.90003967285156,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422
2023-03-11 to 2023-03-24,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812
2023-03-12 to 2023-03-25,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812
2023-03-13 to 2023-03-26,149.86207580566406,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812
2023-03-14 to 2023-03-27,151.97352600097656,152.37191772460938,155.22035217285156,154.373779296875,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812,157.64053344726562
2023-03-15 to 2023-03-28,152.37191772460938,155.22035217285156,154.373779296875,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812,157.64053344726562,157.0130615234375
2023-03-16 to 2023-03-29,155.22035217285156,154.373779296875,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812,157.64053344726562,157.0130615234375,160.12046813964844
2023-03-17 to 2023-03-30,154.373779296875,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328
2023-03-18 to 2023-03-31,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375
2023-03-19 to 2023-04-01,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375
2023-03-20 to 2023-04-02,156.7640838623047,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375
2023-03-21 to 2023-04-03,158.63650512695312,157.19236755371094,158.2878875732422,159.60256958007812,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375,165.4986572265625
2023-03-22 to 2023-04-04,157.19236755371094,158.2878875732422,159.60256958007812,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375,165.4986572265625,164.96084594726562
2023-03-23 to 2023-04-05,158.2878875732422,159.60256958007812,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375,165.4986572265625,164.96084594726562,163.098388671875
2023-03-24 to 2023-04-06,159.60256958007812,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156
2023-03-25 to 2023-04-07,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156,
2023-03-26 to 2023-04-08,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156,
2023-03-27 to 2023-04-09,157.64053344726562,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156,
2023-03-28 to 2023-04-10,157.0130615234375,160.12046813964844,161.7040557861328,164.2337646484375,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156,161.37539672851562,
2023-03-29 to 2023-04-11,160.12046813964844,161.7040557861328,164.2337646484375,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156,161.37539672851562,160.15036010742188,
2023-03-30 to 2023-04-12,161.7040557861328,164.2337646484375,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156,161.37539672851562,160.15036010742188,159.45318603515625,
2023-03-31 to 2023-04-13,164.2337646484375,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,
2023-04-01 to 2023-04-14,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,
2023-04-02 to 2023-04-15,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,
2023-04-03 to 2023-04-16,165.4986572265625,164.96084594726562,163.098388671875,163.99476623535156,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,
2023-04-04 to 2023-04-17,164.96084594726562,163.098388671875,163.99476623535156,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,164.5624542236328,
2023-04-05 to 2023-04-18,163.098388671875,163.99476623535156,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,164.5624542236328,165.79745483398438,
2023-04-06 to 2023-04-19,163.99476623535156,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,164.5624542236328,165.79745483398438,166.95277404785156,
2023-04-07 to 2023-04-20,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,
2023-04-08 to 2023-04-21,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422
2023-04-09 to 2023-04-22,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422
2023-04-10 to 2023-04-23,161.37539672851562,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422
2023-04-11 to 2023-04-24,160.15036010742188,159.45318603515625,164.89111328125,164.54254150390625,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422,164.6620635986328
2023-04-12 to 2023-04-25,159.45318603515625,164.89111328125,164.54254150390625,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422,164.6620635986328,163.1083526611328
2023-04-13 to 2023-04-26,164.89111328125,164.54254150390625,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422,164.6620635986328,163.1083526611328,163.098388671875
2023-04-14 to 2023-04-27,164.54254150390625,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156
2023-04-15 to 2023-04-28,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938
2023-04-16 to 2023-04-29,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938
2023-04-17 to 2023-04-30,164.5624542236328,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938
2023-04-18 to 2023-05-01,165.79745483398438,166.95277404785156,165.97669982910156,164.3533172607422,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938,168.90484619140625
2023-04-19 to 2023-05-02,166.95277404785156,165.97669982910156,164.3533172607422,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938,168.90484619140625,167.85906982421875
2023-04-20 to 2023-05-03,165.97669982910156,164.3533172607422,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938,168.90484619140625,167.85906982421875,166.77346801757812
2023-04-21 to 2023-05-04,164.3533172607422,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625
2023-04-22 to 2023-05-05,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625
2023-04-23 to 2023-05-06,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625
2023-04-24 to 2023-05-07,164.6620635986328,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625
2023-04-25 to 2023-05-08,163.1083526611328,163.098388671875,167.72962951660156,168.99447631835938,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625,172.79904174804688
2023-04-26 to 2023-05-09,163.098388671875,167.72962951660156,168.99447631835938,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625,172.79904174804688,171.07603454589844
2023-04-27 to 2023-05-10,167.72962951660156,168.99447631835938,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625,172.79904174804688,171.07603454589844,172.8588104248047
2023-04-28 to 2023-05-11,168.99447631835938,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797
2023-04-29 to 2023-05-12,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578
2023-04-30 to 2023-05-13,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578
2023-05-01 to 2023-05-14,168.90484619140625,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578
2023-05-02 to 2023-05-15,167.85906982421875,166.77346801757812,165.12017822265625,172.8687744140625,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578,171.61187744140625
2023-05-03 to 2023-05-16,166.77346801757812,165.12017822265625,172.8687744140625,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578,171.61187744140625,171.61187744140625
2023-05-04 to 2023-05-17,165.12017822265625,172.8687744140625,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578,171.61187744140625,171.61187744140625,172.230224609375
2023-05-05 to 2023-05-18,172.8687744140625,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328
2023-05-06 to 2023-05-19,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922
2023-05-07 to 2023-05-20,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922
2023-05-08 to 2023-05-21,172.79904174804688,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922
2023-05-09 to 2023-05-22,171.07603454589844,172.8588104248047,173.0480194091797,172.1105499267578,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922,173.73619079589844
2023-05-10 to 2023-05-23,172.8588104248047,173.0480194091797,172.1105499267578,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922,173.73619079589844,171.1032257080078
2023-05-11 to 2023-05-24,173.0480194091797,172.1105499267578,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922,173.73619079589844,171.1032257080078,171.38247680664062
2023-05-12 to 2023-05-25,172.1105499267578,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125
2023-05-13 to 2023-05-26,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906
2023-05-14 to 2023-05-27,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906
2023-05-15 to 2023-05-28,171.61187744140625,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906
2023-05-16 to 2023-05-29,171.61187744140625,172.230224609375,174.5839385986328,174.6936492919922,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906,
2023-05-17 to 2023-05-30,172.230224609375,174.5839385986328,174.6936492919922,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906,176.82794189453125,
2023-05-18 to 2023-05-31,174.5839385986328,174.6936492919922,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906,176.82794189453125,176.77806091308594,
2023-05-19 to 2023-06-01,174.6936492919922,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906,176.82794189453125,176.77806091308594,179.61050415039062,
2023-05-20 to 2023-06-02,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,
2023-05-21 to 2023-06-03,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,
2023-05-22 to 2023-06-04,173.73619079589844,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,
2023-05-23 to 2023-06-05,171.1032257080078,171.38247680664062,172.5294189453125,174.96290588378906,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,179.10186767578125,
2023-05-24 to 2023-06-06,171.38247680664062,172.5294189453125,174.96290588378906,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,179.10186767578125,178.73284912109375,
2023-05-25 to 2023-06-07,172.5294189453125,174.96290588378906,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,179.10186767578125,178.73284912109375,177.3465576171875,
2023-05-26 to 2023-06-08,174.96290588378906,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,
2023-05-27 to 2023-06-09,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,
2023-05-28 to 2023-06-10,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,
2023-05-29 to 2023-06-11,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,
2023-05-30 to 2023-06-12,176.82794189453125,176.77806091308594,179.61050415039062,180.4682159423828,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,183.30064392089844
2023-05-31 to 2023-06-13,176.77806091308594,179.61050415039062,180.4682159423828,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,183.30064392089844,182.8219451904297
2023-06-01 to 2023-06-14,179.61050415039062,180.4682159423828,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,183.30064392089844,182.8219451904297,183.46023559570312
2023-06-02 to 2023-06-15,180.4682159423828,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,183.30064392089844,182.8219451904297,183.46023559570312,185.51473999023438
2023-06-03 to 2023-06-16,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,183.30064392089844,182.8219451904297,183.46023559570312,185.51473999023438,184.42764282226562
2023-06-04 to 2023-06-17,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,183.30064392089844,182.8219451904297,183.46023559570312,185.51473999023438,184.42764282226562
2023-06-05 to 2023-06-18,179.10186767578125,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,183.30064392089844,182.8219451904297,183.46023559570312,185.51473999023438,184.42764282226562
2023-06-06 to 2023-06-19,178.73284912109375,177.3465576171875,180.0892333984375,180.4781951904297,183.30064392089844,182.8219451904297,183.46023559570312,185.51473999023438,184.42764282226562,
2023-06-07 to 2023-06-20,177.3465576171875,180.0892333984375,180.4781951904297,183.30064392089844,182.8219451904297,183.46023559570312,185.51473999023438,184.42764282226562,184.5174102783203,
